,Unnamed: 0,id,grid,start_hour,end_hour,duration,lon,lat,gps2id
50880,50880,7593D7AED856FF2FC2E20D8E8570438A,40171,10,11,1,38,48,1948
50881,50881,7593D7AED856FF2FC2E20D8E8570438A,10471,12,22,10,37,48,1898
50882,50882,559B7EB9533AB89EF08E78738E69752D,10281,0,8,8,33,48,1698
50883,50883,559B7EB9533AB89EF08E78738E69752D,42921,10,11,1,33,47,1697
50884,50884,559B7EB9533AB89EF08E78738E69752D,10281,12,22,10,33,48,1698
50885,50885,F047C14D10AD9FBC70288E89E0E137C9,43761,1,5,4,32,47,1647
50886,50886,F047C14D10AD9FBC70288E89E0E137C9,42491,6,7,1,32,46,1646
50887,50887,F047C14D10AD9FBC70288E89E0E137C9,42161,12,13,1,36,47,1847
50888,50888,F047C14D10AD9FBC70288E89E0E137C9,42491,13,20,7,32,46,1646
50896,50896,AD235EE6A83CA7956AB86E8BC887D3C7,11541,0,6,6,35,49,1799
50897,50897,AD235EE6A83CA7956AB86E8BC887D3C7,11021,6,18,12,36,49,1849
50898,50898,AD235EE6A83CA7956AB86E8BC887D3C7,11541,21,23,2,35,49,1799
50914,50914,5B005239AD91B224060A740123F8C94E,13231,0,4,4,39,46,1996
50915,50915,5B005239AD91B224060A740123F8C94E,42231,7,15,8,37,46,1896
50916,50916,5B005239AD91B224060A740123F8C94E,13911,17,19,2,39,46,1996
50928,50928,52DE1B5B29EB088C4F7CC0D4865B38F5,42151,7,8,1,35,45,1795
50929,50929,52DE1B5B29EB088C4F7CC0D4865B38F5,42861,8,14,6,37,44,1894
50930,50930,52DE1B5B29EB088C4F7CC0D4865B38F5,42151,14,16,2,35,45,1795
50931,50931,52DE1B5B29EB088C4F7CC0D4865B38F5,42861,17,21,4,37,44,1894
50932,50932,132BAF41704DD845C2F70543C3732C4E,13711,0,1,1,38,46,1946
50933,50933,132BAF41704DD845C2F70543C3732C4E,42231,1,21,20,37,46,1896
50934,50934,132BAF41704DD845C2F70543C3732C4E,13711,21,23,2,38,46,1946
50954,50954,3817ED13C89DC986F3BE205F1215C1F8,43581,0,7,7,33,48,1698
50955,50955,3817ED13C89DC986F3BE205F1215C1F8,10731,10,11,1,33,47,1697
50956,50956,3817ED13C89DC986F3BE205F1215C1F8,43581,21,23,2,33,48,1698
50957,50957,15D46EC570105A948AAA5BD130B0DCB7,10111,2,11,9,37,47,1897
50958,50958,15D46EC570105A948AAA5BD130B0DCB7,42161,13,17,4,36,47,1847
50959,50959,15D46EC570105A948AAA5BD130B0DCB7,10111,18,21,3,37,47,1897
50960,50960,A0E37408EE9803F2A3B48F0DEC5190F0,10971,3,4,1,35,47,1797
50961,50961,A0E37408EE9803F2A3B48F0DEC5190F0,10531,5,9,4,34,46,1746
50962,50962,A0E37408EE9803F2A3B48F0DEC5190F0,43161,19,23,4,35,47,1797
50967,50967,D48C648C1D8E99D79DDC90BDE949351A,13231,1,4,3,39,46,1996
50968,50968,D48C648C1D8E99D79DDC90BDE949351A,11261,4,8,4,36,46,1846
50969,50969,D48C648C1D8E99D79DDC90BDE949351A,42351,9,10,1,38,45,1945
50970,50970,D48C648C1D8E99D79DDC90BDE949351A,11261,11,22,11,36,46,1846
50974,50974,2AC8E4C41FCDCF53C09A83820985C782,11381,6,15,9,30,47,1547
50975,50975,2AC8E4C41FCDCF53C09A83820985C782,10171,18,20,2,26,47,1347
50976,50976,2AC8E4C41FCDCF53C09A83820985C782,11381,20,23,3,30,47,1547
50983,50983,6B9B8D827AD1E80848E05B71B545DCBC,10681,0,6,6,30,48,1548
50984,50984,6B9B8D827AD1E80848E05B71B545DCBC,11061,10,16,6,29,48,1498
50985,50985,6B9B8D827AD1E80848E05B71B545DCBC,10681,20,23,3,30,48,1548
50986,50986,E1BB7B2CDA075A402737990C0757A672,40632,0,8,8,35,48,1798
50987,50987,E1BB7B2CDA075A402737990C0757A672,10881,10,11,1,34,48,1748
50988,50988,E1BB7B2CDA075A402737990C0757A672,11491,13,14,1,36,47,1847
50989,50989,E1BB7B2CDA075A402737990C0757A672,12083,21,23,2,36,49,1849
50990,50990,56524A83FB5DB3B819DF4EB8293FB334,40673,1,6,5,36,48,1848
50991,50991,56524A83FB5DB3B819DF4EB8293FB334,10151,9,10,1,34,47,1747
50992,50992,56524A83FB5DB3B819DF4EB8293FB334,40673,13,16,3,36,48,1848
50993,50993,56524A83FB5DB3B819DF4EB8293FB334,13561,20,23,3,37,49,1899
50994,50994,79F5F6FF92A1AB4EFE8FBCDCDB3E722F,12381,8,14,6,32,48,1648
50995,50995,79F5F6FF92A1AB4EFE8FBCDCDB3E722F,42021,16,17,1,33,47,1697
50996,50996,79F5F6FF92A1AB4EFE8FBCDCDB3E722F,11161,19,21,2,32,48,1648
51001,51001,4E7614A4B91A30F096E19E723EE62442,10634,0,11,11,27,45,1395
51002,51002,4E7614A4B91A30F096E19E723EE62442,12121,14,16,2,29,47,1497
51003,51003,4E7614A4B91A30F096E19E723EE62442,10634,20,23,3,27,45,1395
51011,51011,EAAB672210C677BA2879CCE67BDB7DF5,11151,0,6,6,30,48,1548
51012,51012,EAAB672210C677BA2879CCE67BDB7DF5,42831,7,8,1,27,48,1398
51013,51013,EAAB672210C677BA2879CCE67BDB7DF5,11151,8,23,15,30,48,1548
51023,51023,44A1A512359C02E9A75BCE907A401EBD,12083,0,11,11,36,49,1849
51024,51024,44A1A512359C02E9A75BCE907A401EBD,11231,12,15,3,37,49,1899
51025,51025,44A1A512359C02E9A75BCE907A401EBD,12083,19,22,3,36,49,1849
51031,51031,F587555054424F7ED0D63829AAEB0C06,11806,0,6,6,41,48,2098
51032,51032,F587555054424F7ED0D63829AAEB0C06,42271,8,11,3,40,47,2047
51033,51033,F587555054424F7ED0D63829AAEB0C06,11806,13,18,5,41,48,2098
51043,51043,528421A4A4CF40E840301284E0AFB525,42161,1,11,10,36,47,1847
51044,51044,528421A4A4CF40E840301284E0AFB525,10111,13,14,1,37,47,1897
51045,51045,528421A4A4CF40E840301284E0AFB525,42161,16,23,7,36,47,1847
51046,51046,13FEB49EBF8CBBDDDEE7B78BF37E951A,10251,0,10,10,35,47,1797
51047,51047,13FEB49EBF8CBBDDDEE7B78BF37E951A,10111,11,19,8,37,47,1897
51048,51048,13FEB49EBF8CBBDDDEE7B78BF37E951A,10251,20,23,3,35,47,1797
51055,51055,8C7DCF60D5A91C4294A8C14ABFA5CFBF,43181,1,4,3,39,48,1998
51056,51056,8C7DCF60D5A91C4294A8C14ABFA5CFBF,11271,8,19,11,37,48,1898
51057,51057,8C7DCF60D5A91C4294A8C14ABFA5CFBF,40171,22,23,1,38,48,1948
51067,51067,E16EBF9DB1B661AB3BA331BB1570A330,12491,0,10,10,36,43,1843
51068,51068,E16EBF9DB1B661AB3BA331BB1570A330,43451,11,19,8,37,40,1890
51069,51069,E16EBF9DB1B661AB3BA331BB1570A330,12491,22,23,1,36,43,1843
51075,51075,6521FFE7376C4CFC0D41F09B0DCEAAEC,42041,9,11,2,10,47,547
51076,51076,6521FFE7376C4CFC0D41F09B0DCEAAEC,19021,14,15,1,10,45,545
51077,51077,6521FFE7376C4CFC0D41F09B0DCEAAEC,42041,20,21,1,10,47,547
51078,51078,6521FFE7376C4CFC0D41F09B0DCEAAEC,19441,21,23,2,8,46,446
51079,51079,81677BBF6981E3D6E202B916ACF354DA,42301,0,1,1,36,47,1847
51080,51080,81677BBF6981E3D6E202B916ACF354DA,10111,2,7,5,37,47,1897
51081,51081,81677BBF6981E3D6E202B916ACF354DA,42301,8,19,11,36,47,1847
51082,51082,81677BBF6981E3D6E202B916ACF354DA,10111,19,20,1,37,47,1897
51083,51083,D366589B3E90DFE9BB97263FFFDAB40D,13911,0,6,6,39,46,1996
51084,51084,D366589B3E90DFE9BB97263FFFDAB40D,42231,7,10,3,37,46,1896
51085,51085,D366589B3E90DFE9BB97263FFFDAB40D,13911,11,23,12,39,46,1996
51095,51095,7F318075F1920D130758C373B5DCA844,11231,0,11,11,37,49,1899
51096,51096,7F318075F1920D130758C373B5DCA844,11731,15,16,1,36,48,1848
51097,51097,7F318075F1920D130758C373B5DCA844,11231,16,23,7,37,49,1899
51112,51112,4F067AC0455A0AD68F9A6EB159316E5A,12841,0,9,9,37,47,1897
51113,51113,4F067AC0455A0AD68F9A6EB159316E5A,42161,10,13,3,36,47,1847
51114,51114,4F067AC0455A0AD68F9A6EB159316E5A,12841,13,16,3,37,47,1897
51115,51115,4F067AC0455A0AD68F9A6EB159316E5A,11331,17,19,2,37,48,1898
51125,51125,C89DD497B3E25F408D5F4E0FF457EA4C,11914,4,6,2,37,48,1898
51126,51126,C89DD497B3E25F408D5F4E0FF457EA4C,42581,8,16,8,38,48,1948
51127,51127,C89DD497B3E25F408D5F4E0FF457EA4C,11914,17,23,6,37,48,1898
51128,51128,E9E9C9DE1050FFAD63256F714329F12B,42201,0,16,16,43,46,2196
51129,51129,E9E9C9DE1050FFAD63256F714329F12B,42111,16,17,1,44,46,2246
51130,51130,E9E9C9DE1050FFAD63256F714329F12B,42201,17,23,6,43,46,2196
51135,51135,02395C4612FFF78C33F511305F173678,11321,0,8,8,31,46,1596
51136,51136,02395C4612FFF78C33F511305F173678,11381,12,15,3,30,47,1547
51137,51137,02395C4612FFF78C33F511305F173678,12121,16,19,3,29,47,1497
51138,51138,4C13C3D7416FEE47C7E01DACD89CC954,10301,0,5,5,31,45,1595
51139,51139,4C13C3D7416FEE47C7E01DACD89CC954,42871,6,9,3,30,45,1545
51140,51140,4C13C3D7416FEE47C7E01DACD89CC954,10301,9,22,13,31,45,1595
51141,51141,8820D655222FFDC13E2E08EC252AACD5,10251,0,12,12,35,47,1797
51142,51142,8820D655222FFDC13E2E08EC252AACD5,42161,18,19,1,36,47,1847
51143,51143,8820D655222FFDC13E2E08EC252AACD5,43731,19,21,2,34,47,1747
51144,51144,005F29A161E0688A7FD457CFA6CB5E51,13601,6,12,6,34,47,1747
51145,51145,005F29A161E0688A7FD457CFA6CB5E51,42021,13,14,1,33,47,1697
51146,51146,005F29A161E0688A7FD457CFA6CB5E51,10721,18,21,3,31,48,1598
51156,51156,5204223B386753C6A1ECB449A9C1A58C,10271,2,19,17,37,46,1896
51157,51157,5204223B386753C6A1ECB449A9C1A58C,13121,20,21,1,38,46,1946
51158,51158,5204223B386753C6A1ECB449A9C1A58C,10271,22,23,1,37,46,1896
51165,51165,86F3BF3DB98B06CCC824A62642D0F12B,11331,0,9,9,37,48,1898
51166,51166,86F3BF3DB98B06CCC824A62642D0F12B,40673,11,12,1,36,48,1848
51167,51167,86F3BF3DB98B06CCC824A62642D0F12B,12514,13,16,3,38,47,1947
51168,51168,86F3BF3DB98B06CCC824A62642D0F12B,40951,18,20,2,36,49,1849
51172,51172,5A94336DADEC71A201B6EE1AC7B33E86,10191,0,8,8,40,48,2048
51173,51173,5A94336DADEC71A201B6EE1AC7B33E86,40171,9,10,1,38,48,1948
51174,51174,5A94336DADEC71A201B6EE1AC7B33E86,10191,18,23,5,40,48,2048
51192,51192,2446E8F15BFC2A49F5E456D12DC187B8,10381,3,8,5,31,49,1599
51193,51193,2446E8F15BFC2A49F5E456D12DC187B8,43391,9,12,3,29,48,1498
51194,51194,2446E8F15BFC2A49F5E456D12DC187B8,10381,15,21,6,31,49,1599
51195,51195,2A061F0906BDB70C1FC1A6A84055B40D,11021,0,11,11,36,49,1849
51196,51196,2A061F0906BDB70C1FC1A6A84055B40D,42471,13,20,7,35,49,1799
51197,51197,2A061F0906BDB70C1FC1A6A84055B40D,10231,21,22,1,39,49,1999
51210,51210,5A8308F9DAAF40265186D4E63F2640C9,10721,0,8,8,31,48,1598
51211,51211,5A8308F9DAAF40265186D4E63F2640C9,13731,12,13,1,33,49,1699
51212,51212,5A8308F9DAAF40265186D4E63F2640C9,10721,17,23,6,31,48,1598
51221,51221,B532F93B6517A3D30211D466DC2FD209,11331,0,6,6,37,48,1898
51222,51222,B532F93B6517A3D30211D466DC2FD209,12511,7,21,14,39,47,1997
51223,51223,B532F93B6517A3D30211D466DC2FD209,11074,22,23,1,37,47,1897
51224,51224,EDAA922713654FF36B4E3A7C199ADC11,19111,0,7,7,9,45,495
51225,51225,EDAA922713654FF36B4E3A7C199ADC11,12921,7,9,2,9,41,491
51226,51226,EDAA922713654FF36B4E3A7C199ADC11,19111,10,18,8,9,45,495
51227,51227,9F99A72527E81B89BEB16DB21B613CC0,10281,1,7,6,33,48,1698
51228,51228,9F99A72527E81B89BEB16DB21B613CC0,42021,8,17,9,33,47,1697
51229,51229,9F99A72527E81B89BEB16DB21B613CC0,10281,17,23,6,33,48,1698
51230,51230,9A07AABA1CD597B2A71A4D590465987D,43161,0,7,7,35,47,1797
51231,51231,9A07AABA1CD597B2A71A4D590465987D,40271,14,19,5,35,49,1799
51232,51232,9A07AABA1CD597B2A71A4D590465987D,43161,21,23,2,35,47,1797
51241,51241,38BAD20AF3F1C2D76FC5AB52738907B1,10281,9,10,1,33,48,1698
51242,51242,38BAD20AF3F1C2D76FC5AB52738907B1,10341,10,13,3,31,47,1597
51243,51243,38BAD20AF3F1C2D76FC5AB52738907B1,10281,13,18,5,33,48,1698
51244,51244,38BAD20AF3F1C2D76FC5AB52738907B1,10341,18,23,5,31,47,1597
51245,51245,2B796358390FD846EE57DE8924EDBF14,42581,1,6,5,38,48,1948
51246,51246,2B796358390FD846EE57DE8924EDBF14,11914,6,10,4,37,48,1898
51247,51247,2B796358390FD846EE57DE8924EDBF14,42581,13,16,3,38,48,1948
51248,51248,2B796358390FD846EE57DE8924EDBF14,11914,19,22,3,37,48,1898
51258,51258,905AFBF8C9D2DC6B48AC77C3F506268E,13561,0,6,6,37,49,1899
51259,51259,905AFBF8C9D2DC6B48AC77C3F506268E,11021,7,18,11,36,49,1849
51260,51260,905AFBF8C9D2DC6B48AC77C3F506268E,13561,22,23,1,37,49,1899
51277,51277,2287B0D379AE62342F9E5A8FE93DC228,11021,0,2,2,36,49,1849
51278,51278,2287B0D379AE62342F9E5A8FE93DC228,13561,2,6,4,37,49,1899
51279,51279,2287B0D379AE62342F9E5A8FE93DC228,11021,7,22,15,36,49,1849
51291,51291,A26526FCE25758DA240C3B314B205E8A,19024,0,6,6,9,45,495
51292,51292,A26526FCE25758DA240C3B314B205E8A,12641,10,19,9,10,43,543
51293,51293,A26526FCE25758DA240C3B314B205E8A,19024,20,21,1,9,45,495
51313,51313,FE157E2906F39F22EFF42EFD9B7DC358,11061,2,8,6,29,48,1498
51314,51314,FE157E2906F39F22EFF42EFD9B7DC358,11381,12,14,2,30,47,1547
51315,51315,FE157E2906F39F22EFF42EFD9B7DC358,11061,14,23,9,29,48,1498
51316,51316,6448AD2FDBA33B773228F13A91A3786C,43761,0,17,17,32,47,1647
51317,51317,6448AD2FDBA33B773228F13A91A3786C,10281,17,18,1,33,48,1698
51318,51318,6448AD2FDBA33B773228F13A91A3786C,43761,20,22,2,32,47,1647
51319,51319,F38AB0098BE65E711BE711E13E868DCB,13561,0,14,14,37,49,1899
51320,51320,F38AB0098BE65E711BE711E13E868DCB,10811,14,17,3,38,46,1946
51321,51321,F38AB0098BE65E711BE711E13E868DCB,13561,21,23,2,37,49,1899
51322,51322,8E7E1D3BA1392AF853A6068E181E9940,12381,1,18,17,32,48,1648
51323,51323,8E7E1D3BA1392AF853A6068E181E9940,11211,20,21,1,34,49,1749
51324,51324,8E7E1D3BA1392AF853A6068E181E9940,11751,21,22,1,35,48,1798
51325,51325,69F62EC905965E951064324714771523,19741,0,10,10,5,44,294
51326,51326,69F62EC905965E951064324714771523,19744,18,19,1,6,43,343
51327,51327,69F62EC905965E951064324714771523,19741,19,23,4,5,44,294
51341,51341,2158D922C46E0A92417041C9C40770E9,42091,0,8,8,43,46,2196
51342,51342,2158D922C46E0A92417041C9C40770E9,40691,11,12,1,42,48,2148
51343,51343,2158D922C46E0A92417041C9C40770E9,42091,13,23,10,43,46,2196
51358,51358,85E6B4DC96BFA3920E08895C266F386F,13681,1,8,7,38,47,1947
51359,51359,85E6B4DC96BFA3920E08895C266F386F,13121,9,10,1,38,46,1946
51360,51360,85E6B4DC96BFA3920E08895C266F386F,13681,12,16,4,38,47,1947
51361,51361,85E6B4DC96BFA3920E08895C266F386F,13121,17,23,6,38,46,1946
51362,51362,73593D45B177E41853350436B1BE57EF,43161,0,11,11,35,47,1797
51363,51363,73593D45B177E41853350436B1BE57EF,40673,14,18,4,36,48,1848
51364,51364,73593D45B177E41853350436B1BE57EF,43161,19,20,1,35,47,1797
51365,51365,73593D45B177E41853350436B1BE57EF,40951,21,23,2,36,49,1849
51366,51366,14C205DF57BD0AA586E26BE4ED695846,42581,0,14,14,38,48,1948
51367,51367,14C205DF57BD0AA586E26BE4ED695846,11914,14,16,2,37,48,1898
51368,51368,14C205DF57BD0AA586E26BE4ED695846,42581,21,23,2,38,48,1948
51369,51369,2C92D9A1E7726DE0B07E3A3E97221DE4,11491,0,7,7,36,47,1847
51370,51370,2C92D9A1E7726DE0B07E3A3E97221DE4,10161,12,13,1,35,49,1799
51371,51371,2C92D9A1E7726DE0B07E3A3E97221DE4,42301,18,19,1,36,47,1847
51372,51372,2C92D9A1E7726DE0B07E3A3E97221DE4,10107,20,23,3,38,49,1949
51377,51377,88FF5CE18E7F7CBBD7D16D8A3302404F,42491,2,5,3,32,46,1646
51378,51378,88FF5CE18E7F7CBBD7D16D8A3302404F,13601,6,7,1,34,47,1747
51379,51379,88FF5CE18E7F7CBBD7D16D8A3302404F,42523,9,15,6,31,47,1597
51380,51380,88FF5CE18E7F7CBBD7D16D8A3302404F,42641,22,23,1,33,49,1699
51394,51394,FF54487E0B5C80FA4088AB1638FB8194,42581,0,11,11,38,48,1948
51395,51395,FF54487E0B5C80FA4088AB1638FB8194,11914,15,21,6,37,48,1898
51396,51396,FF54487E0B5C80FA4088AB1638FB8194,42581,22,23,1,38,48,1948
51397,51397,82C76E11D915A158FD556BC2A80846B4,10544,6,10,4,28,48,1448
51398,51398,82C76E11D915A158FD556BC2A80846B4,42071,13,14,1,31,49,1599
51399,51399,82C76E11D915A158FD556BC2A80846B4,42121,16,18,2,26,49,1349
51400,51400,6E1487869B5E12737EA94495C079C41B,42231,0,6,6,37,46,1896
51401,51401,6E1487869B5E12737EA94495C079C41B,42351,6,9,3,38,45,1945
51402,51402,6E1487869B5E12737EA94495C079C41B,42231,10,23,13,37,46,1896
51403,51403,2E20B16C1266C4D64D72FF46F0C43B63,42481,1,6,5,22,49,1149
51404,51404,2E20B16C1266C4D64D72FF46F0C43B63,42081,8,11,3,24,49,1249
51405,51405,2E20B16C1266C4D64D72FF46F0C43B63,11641,15,21,6,22,49,1149
51410,51410,227550B71384889A67AC4E901F7C17A1,10151,0,8,8,34,47,1747
51411,51411,227550B71384889A67AC4E901F7C17A1,11861,10,17,7,32,47,1647
51412,51412,227550B71384889A67AC4E901F7C17A1,10151,19,23,4,34,47,1747
51413,51413,9B27AA39D08A4AD4F1A3555FC349C4D1,10341,0,8,8,31,47,1597
51414,51414,9B27AA39D08A4AD4F1A3555FC349C4D1,10292,9,10,1,30,47,1547
51415,51415,9B27AA39D08A4AD4F1A3555FC349C4D1,10341,12,22,10,31,47,1597
51430,51430,33E38F12F8713108E12BCC9991D28568,43621,6,11,5,46,48,2348
51431,51431,33E38F12F8713108E12BCC9991D28568,42461,13,14,1,45,47,2297
51432,51432,33E38F12F8713108E12BCC9991D28568,11701,17,19,2,43,48,2198
51433,51433,C7FD2E7279929E720FB03466CB10E8E1,10841,0,9,9,37,47,1897
51434,51434,C7FD2E7279929E720FB03466CB10E8E1,12514,13,14,1,38,47,1947
51435,51435,C7FD2E7279929E720FB03466CB10E8E1,10841,18,20,2,37,47,1897
51436,51436,C7FD2E7279929E720FB03466CB10E8E1,12514,20,22,2,38,47,1947
51450,51450,CB9FC3FE9195AF3F0A6A77B7B82B22F1,11021,6,7,1,36,49,1849
51451,51451,CB9FC3FE9195AF3F0A6A77B7B82B22F1,42471,9,10,1,35,49,1799
51452,51452,CB9FC3FE9195AF3F0A6A77B7B82B22F1,11591,10,18,8,36,49,1849
51453,51453,3821B66A00758CF4502F36B7CE2D17D9,12491,2,3,1,36,43,1843
51454,51454,3821B66A00758CF4502F36B7CE2D17D9,43451,5,15,10,37,40,1890
51455,51455,3821B66A00758CF4502F36B7CE2D17D9,12491,20,21,1,36,43,1843
51456,51456,715F7A42E71CC3B03C35CCDCAA47978E,12921,0,5,5,9,41,491
51457,51457,715F7A42E71CC3B03C35CCDCAA47978E,12641,7,11,4,10,43,543
51458,51458,715F7A42E71CC3B03C35CCDCAA47978E,12921,12,13,1,9,41,491
51459,51459,715F7A42E71CC3B03C35CCDCAA47978E,12641,17,20,3,10,43,543
51460,51460,E027C6DF2BA6829258B902FDF86E0C52,11914,0,3,3,37,48,1898
51461,51461,E027C6DF2BA6829258B902FDF86E0C52,11921,4,6,2,38,48,1948
51462,51462,E027C6DF2BA6829258B902FDF86E0C52,11914,7,23,16,37,48,1898
51463,51463,92C8015915103969F85C9CE1A5B066AB,11861,0,15,15,32,47,1647
51464,51464,92C8015915103969F85C9CE1A5B066AB,10281,18,20,2,33,48,1698
51465,51465,92C8015915103969F85C9CE1A5B066AB,11861,22,23,1,32,47,1647
51469,51469,EDA2C4329FB051DF0E6F73929F00D19F,11231,2,12,10,37,49,1899
51470,51470,EDA2C4329FB051DF0E6F73929F00D19F,43281,15,16,1,37,48,1898
51471,51471,EDA2C4329FB051DF0E6F73929F00D19F,12083,20,21,1,36,49,1849
51489,51489,309C2EBD6881FB9505C9BCE9119A811B,13731,6,15,9,33,49,1699
51490,51490,309C2EBD6881FB9505C9BCE9119A811B,11954,19,21,2,32,49,1649
51491,51491,309C2EBD6881FB9505C9BCE9119A811B,13731,21,23,2,33,49,1699
51492,51492,6B233920E3ADCD98186EA0225BEE346B,13271,3,7,4,41,47,2097
51493,51493,6B233920E3ADCD98186EA0225BEE346B,13121,9,18,9,38,46,1946
51494,51494,6B233920E3ADCD98186EA0225BEE346B,13271,18,21,3,41,47,2097
51495,51495,6B233920E3ADCD98186EA0225BEE346B,10801,22,23,1,42,47,2147
51496,51496,1DFA47B14F32C6AE13AA4486CBC3E827,42681,0,1,1,24,48,1248
51497,51497,1DFA47B14F32C6AE13AA4486CBC3E827,42081,1,21,20,24,49,1249
51498,51498,1DFA47B14F32C6AE13AA4486CBC3E827,42681,21,22,1,24,48,1248
51499,51499,E859A0BF6FB37F9B42DF06EC7EE8FF9D,42461,0,6,6,45,47,2297
51500,51500,E859A0BF6FB37F9B42DF06EC7EE8FF9D,42321,8,15,7,43,47,2197
51501,51501,E859A0BF6FB37F9B42DF06EC7EE8FF9D,42461,19,23,4,45,47,2297
51507,51507,A300EE82D3804DCD52238D1B3DB8649A,11074,0,8,8,37,47,1897
51508,51508,A300EE82D3804DCD52238D1B3DB8649A,11261,9,12,3,36,46,1846
51509,51509,A300EE82D3804DCD52238D1B3DB8649A,11074,14,19,5,37,47,1897
51510,51510,A300EE82D3804DCD52238D1B3DB8649A,11914,21,22,1,37,48,1898
51511,51511,A18BBFB8111CE9788BEEE3B918FD7EDC,42941,0,7,7,37,47,1897
51512,51512,A18BBFB8111CE9788BEEE3B918FD7EDC,10411,9,16,7,36,48,1848
51513,51513,A18BBFB8111CE9788BEEE3B918FD7EDC,42941,18,22,4,37,47,1897
51523,51523,9D0C016FAC9B03B23F695C0F283D602D,42581,1,14,13,38,48,1948
51524,51524,9D0C016FAC9B03B23F695C0F283D602D,11751,17,18,1,35,48,1798
51525,51525,9D0C016FAC9B03B23F695C0F283D602D,11271,19,20,1,37,48,1898
51526,51526,7158BB5FE54F024DF86B9682428D7D80,10471,0,5,5,37,48,1898
51527,51527,7158BB5FE54F024DF86B9682428D7D80,42581,8,14,6,38,48,1948
51528,51528,7158BB5FE54F024DF86B9682428D7D80,10471,18,20,2,37,48,1898
51536,51536,BEE4B7ECEAE25C94FE4223BC44E1414A,42231,5,6,1,37,46,1896
51537,51537,BEE4B7ECEAE25C94FE4223BC44E1414A,13121,6,9,3,38,46,1946
51538,51538,BEE4B7ECEAE25C94FE4223BC44E1414A,42231,12,14,2,37,46,1896
51539,51539,BEE4B7ECEAE25C94FE4223BC44E1414A,13121,16,21,5,38,46,1946
51540,51540,440A5BC995406F5A39B97937FE6675EC,12641,4,6,2,10,43,543
51541,51541,440A5BC995406F5A39B97937FE6675EC,12921,6,16,10,9,41,491
51542,51542,440A5BC995406F5A39B97937FE6675EC,12641,20,23,3,10,43,543
51543,51543,E6D049947968658F47DDC695A59302A1,42321,0,5,5,43,47,2197
51544,51544,E6D049947968658F47DDC695A59302A1,42461,6,16,10,45,47,2297
51545,51545,E6D049947968658F47DDC695A59302A1,42321,20,23,3,43,47,2197
51549,51549,644074FAED2D07B771DBBC3C2ED7ABF4,43951,7,12,5,49,41,2491
51550,51550,644074FAED2D07B771DBBC3C2ED7ABF4,13411,12,13,1,49,42,2492
51551,51551,644074FAED2D07B771DBBC3C2ED7ABF4,43951,14,20,6,49,41,2491
51552,51552,644074FAED2D07B771DBBC3C2ED7ABF4,13411,20,23,3,49,42,2492
51553,51553,43DBC097DABD3DD07A95B28C32F20D40,13371,0,7,7,41,47,2097
51554,51554,43DBC097DABD3DD07A95B28C32F20D40,11805,8,11,3,41,48,2098
51555,51555,43DBC097DABD3DD07A95B28C32F20D40,13371,12,23,11,41,47,2097
51561,51561,6E198FFF8A0EEA3FE2F6EEE55F7012CE,19114,0,5,5,7,43,393
51562,51562,6E198FFF8A0EEA3FE2F6EEE55F7012CE,12641,5,10,5,10,43,543
51563,51563,6E198FFF8A0EEA3FE2F6EEE55F7012CE,19114,10,23,13,7,43,393
51564,51564,895085FE0B62D7BCDF8725B5DB48E546,43971,0,6,6,30,48,1548
51565,51565,895085FE0B62D7BCDF8725B5DB48E546,11061,6,15,9,29,48,1498
51566,51566,895085FE0B62D7BCDF8725B5DB48E546,43971,15,23,8,30,48,1548
51567,51567,E779DF22EB61C0D4BA72F0FBA1762DF8,11914,7,12,5,37,48,1898
51568,51568,E779DF22EB61C0D4BA72F0FBA1762DF8,40171,15,16,1,38,48,1948
51569,51569,E779DF22EB61C0D4BA72F0FBA1762DF8,10471,16,18,2,37,48,1898
51570,51570,E779DF22EB61C0D4BA72F0FBA1762DF8,42581,19,21,2,38,48,1948
51571,51571,99FFCD965CAA649DA67969C50837B09B,19441,0,6,6,8,46,446
51572,51572,99FFCD965CAA649DA67969C50837B09B,42041,8,9,1,10,47,547
51573,51573,99FFCD965CAA649DA67969C50837B09B,19441,10,23,13,8,46,446
51574,51574,2D7ACF8AD7E4B49F2A7FD23DB75DC6F1,42971,0,6,6,43,49,2199
51575,51575,2D7ACF8AD7E4B49F2A7FD23DB75DC6F1,10921,8,9,1,43,48,2198
51576,51576,2D7ACF8AD7E4B49F2A7FD23DB75DC6F1,11741,9,10,1,42,49,2149
51577,51577,2D7ACF8AD7E4B49F2A7FD23DB75DC6F1,42971,12,23,11,43,49,2199
51578,51578,71C7D3BEB879651EE771977BC4EF34E5,10341,0,6,6,31,47,1597
51579,51579,71C7D3BEB879651EE771977BC4EF34E5,43761,7,21,14,32,47,1647
51580,51580,71C7D3BEB879651EE771977BC4EF34E5,10341,21,23,2,31,47,1597
51581,51581,A655C67D52402CE056E16AFA14815F89,13271,0,4,4,41,47,2097
51582,51582,A655C67D52402CE056E16AFA14815F89,13101,7,8,1,40,47,2047
51583,51583,A655C67D52402CE056E16AFA14815F89,11481,9,17,8,41,48,2098
51584,51584,A655C67D52402CE056E16AFA14815F89,13271,17,22,5,41,47,2097
51585,51585,A8491B4932A74BB29E61F0906E6D23DE,42461,0,5,5,45,47,2297
