,Unnamed: 0,id,grid,start_hour,end_hour,duration,lon,lat,gps2id
25208,192807,20C15B76A1E0DF79D86EDEAC7BC3D7B7,31945,16,17,1,109.58021,18.29403,1817
25218,192928,4B6FFEFB36770528DA20871CE9291F99,31391,0,6,6,109.50382,18.24285,1508
25219,192929,4B6FFEFB36770528DA20871CE9291F99,60381,11,16,5,109.5241,18.22458,1605
25220,192930,4B6FFEFB36770528DA20871CE9291F99,31521,18,23,5,109.51458,18.22542,1555
25221,192933,FC4E540B07DB36C2A24C73051E1FA6C0,30171,0,8,8,109.48458,18.27139,1463
25222,192934,FC4E540B07DB36C2A24C73051E1FA6C0,60401,9,18,9,109.47444,18.27583,1414
25223,192935,FC4E540B07DB36C2A24C73051E1FA6C0,30171,20,23,3,109.48458,18.27139,1463
25231,192961,FE95B3A32EFBC2838F293DF38F55FDD1,30851,2,3,1,109.5616,18.27396,1713
25232,192962,FE95B3A32EFBC2838F293DF38F55FDD1,39183,3,14,11,109.55542,18.28208,1715
25233,192963,FE95B3A32EFBC2838F293DF38F55FDD1,31561,16,17,1,109.56792,18.28479,1765
25234,192964,FE95B3A32EFBC2838F293DF38F55FDD1,39183,17,19,2,109.55542,18.28208,1715
25242,193073,9A1D1AA5EE2CD156CC396C667ED8C5B9,31071,2,7,5,109.58257,18.28458,1815
25243,193074,9A1D1AA5EE2CD156CC396C667ED8C5B9,30854,8,11,3,109.56889,18.27076,1763
25244,193075,9A1D1AA5EE2CD156CC396C667ED8C5B9,31071,14,16,2,109.58257,18.28458,1815
25245,193076,9A1D1AA5EE2CD156CC396C667ED8C5B9,31071,20,22,2,109.58257,18.28458,1815
25256,193316,1B6EBBFF3B9D8A3E18753343B6A29EAE,31071,0,13,13,109.58257,18.28458,1815
25257,193317,1B6EBBFF3B9D8A3E18753343B6A29EAE,30851,15,16,1,109.5616,18.27396,1713
25258,193318,1B6EBBFF3B9D8A3E18753343B6A29EAE,31071,18,23,5,109.58257,18.28458,1815
25263,193357,FFCD3E0626E46D21B910BCE8EF3AFA0E,30731,3,5,2,109.50944,18.22306,1555
25264,193358,FFCD3E0626E46D21B910BCE8EF3AFA0E,30191,5,13,8,109.50361,18.22701,1506
25265,193359,FFCD3E0626E46D21B910BCE8EF3AFA0E,30711,13,19,6,109.50271,18.25347,1510
25266,193360,FFCD3E0626E46D21B910BCE8EF3AFA0E,30711,21,23,2,109.50271,18.25347,1510
25274,193420,68DBE0B52FD0AB95F1DD47068FD7847F,30181,0,11,11,109.51597,18.23313,1557
25275,193421,68DBE0B52FD0AB95F1DD47068FD7847F,30181,16,19,3,109.51597,18.23313,1557
25276,193422,68DBE0B52FD0AB95F1DD47068FD7847F,30181,20,21,1,109.51597,18.23313,1557
25277,193423,68DBE0B52FD0AB95F1DD47068FD7847F,60291,22,23,1,109.50826,18.24639,1509
25286,193467,184447FB27346CCB581EA0ECE0E04766,38991,0,6,6,109.52681,18.30368,1618
25287,193468,184447FB27346CCB581EA0ECE0E04766,31931,8,16,8,109.54771,18.29403,1667
25288,193469,184447FB27346CCB581EA0ECE0E04766,30071,19,20,1,109.52819,18.30472,1619
25289,193470,184447FB27346CCB581EA0ECE0E04766,38991,21,23,2,109.52681,18.30368,1618
25293,193496,22CF7007721E0F1D863F25E4633BE1AD,60311,0,12,12,109.52097,18.24319,1558
25294,193497,22CF7007721E0F1D863F25E4633BE1AD,31864,12,14,2,109.49014,18.28333,1465
25295,193498,22CF7007721E0F1D863F25E4633BE1AD,30084,16,17,1,109.50118,18.26972,1513
25296,193499,22CF7007721E0F1D863F25E4633BE1AD,60311,19,23,4,109.52097,18.24319,1558
25323,193737,EA4EEEA6F324C3F08DBAE63BA2B33BB6,30084,0,7,7,109.50118,18.26972,1513
25324,193738,EA4EEEA6F324C3F08DBAE63BA2B33BB6,30361,8,11,3,109.50347,18.24,1508
25325,193739,EA4EEEA6F324C3F08DBAE63BA2B33BB6,30084,12,16,4,109.50118,18.26972,1513
25326,193740,EA4EEEA6F324C3F08DBAE63BA2B33BB6,30511,17,23,6,109.51069,18.24208,1558
25365,194016,45FA8AF959A216E06C82392E21728E7F,31561,0,10,10,109.56792,18.28479,1765
25366,194017,45FA8AF959A216E06C82392E21728E7F,30851,14,16,2,109.5616,18.27396,1713
25367,194018,45FA8AF959A216E06C82392E21728E7F,31561,21,23,2,109.56792,18.28479,1765
25368,194059,D4EE8E1A4C04A1FF0596E4221D0B8B42,30854,1,2,1,109.56889,18.27076,1763
25369,194060,D4EE8E1A4C04A1FF0596E4221D0B8B42,31071,7,8,1,109.58257,18.28458,1815
25370,194061,D4EE8E1A4C04A1FF0596E4221D0B8B42,30854,8,12,4,109.56889,18.27076,1763
25371,194062,D4EE8E1A4C04A1FF0596E4221D0B8B42,31071,13,15,2,109.58257,18.28458,1815
25377,194087,21C41A61C814FFC904BE2F7898C083F4,30854,0,7,7,109.56889,18.27076,1763
25378,194088,21C41A61C814FFC904BE2F7898C083F4,31931,10,14,4,109.54771,18.29403,1667
25379,194089,21C41A61C814FFC904BE2F7898C083F4,30854,19,23,4,109.56889,18.27076,1763
25380,194105,5A888DC7A3AA300CC584D9862C5384A1,60331,2,8,6,109.505,18.26507,1512
25381,194106,5A888DC7A3AA300CC584D9862C5384A1,30421,8,10,2,109.50021,18.25861,1511
25382,194107,5A888DC7A3AA300CC584D9862C5384A1,39183,11,15,4,109.55542,18.28208,1715
25389,194253,92D84094136F2FB8B7D41AECD69A79AD,31206,0,8,8,109.50819,18.23549,1507
25390,194254,92D84094136F2FB8B7D41AECD69A79AD,31201,12,14,2,109.51042,18.23819,1558
25391,194255,92D84094136F2FB8B7D41AECD69A79AD,31461,15,18,3,109.5091,18.25389,1510
25392,194256,92D84094136F2FB8B7D41AECD69A79AD,31201,22,23,1,109.51042,18.23819,1558
25409,194354,0442B38E8824E569B00E80CCEFC70940,31561,1,4,3,109.56792,18.28479,1765
25410,194355,0442B38E8824E569B00E80CCEFC70940,30071,7,9,2,109.52819,18.30472,1619
25411,194356,0442B38E8824E569B00E80CCEFC70940,39183,9,11,2,109.55542,18.28208,1715
25412,194357,0442B38E8824E569B00E80CCEFC70940,31561,12,22,10,109.56792,18.28479,1765
25417,194482,855D815DC19AA779325469411A9E7B8A,30251,0,6,6,109.50611,18.26653,1512
25418,194483,855D815DC19AA779325469411A9E7B8A,38157,6,8,2,109.51483,18.26958,1563
25419,194484,855D815DC19AA779325469411A9E7B8A,38157,12,14,2,109.51483,18.26958,1563
25420,194485,855D815DC19AA779325469411A9E7B8A,38157,18,23,5,109.51483,18.26958,1563
25433,194614,4AA92C2276692190731459431C798101,31945,0,6,6,109.58021,18.29403,1817
25434,194615,4AA92C2276692190731459431C798101,31071,7,8,1,109.58257,18.28458,1815
25435,194616,4AA92C2276692190731459431C798101,31945,9,17,8,109.58021,18.29403,1817
25436,194617,4AA92C2276692190731459431C798101,30854,19,21,2,109.56889,18.27076,1763
25451,194740,A8D0FB018199C38EC19D3E276F96B59B,30741,0,13,13,109.49833,18.28681,1516
25452,194741,A8D0FB018199C38EC19D3E276F96B59B,38911,14,15,1,109.51674,18.24965,1559
25453,194742,A8D0FB018199C38EC19D3E276F96B59B,30741,16,17,1,109.49833,18.28681,1516
25454,194743,A8D0FB018199C38EC19D3E276F96B59B,30121,21,22,1,109.52861,18.27222,1613
25457,194794,58979C567AA82D4656FBA764FCCBAA6B,31671,0,7,7,109.38965,18.29813,1068
25458,194795,58979C567AA82D4656FBA764FCCBAA6B,38027,7,15,8,109.38833,18.2909,1066
25459,194796,58979C567AA82D4656FBA764FCCBAA6B,31671,19,23,4,109.38965,18.29813,1068
25464,194906,58DE8A719D3ADBEDAE163213845B460A,31071,0,7,7,109.58257,18.28458,1815
25465,194907,58DE8A719D3ADBEDAE163213845B460A,30854,9,12,3,109.56889,18.27076,1763
25466,194908,58DE8A719D3ADBEDAE163213845B460A,31071,12,13,1,109.58257,18.28458,1815
25467,194909,58DE8A719D3ADBEDAE163213845B460A,30854,14,17,3,109.56889,18.27076,1763
25482,195080,0402BD114B7D5E20705E302B756CD062,60631,1,6,5,109.57778,18.27583,1814
25483,195081,0402BD114B7D5E20705E302B756CD062,30854,10,14,4,109.56889,18.27076,1763
25484,195082,0402BD114B7D5E20705E302B756CD062,31071,19,21,2,109.58257,18.28458,1815
25490,195111,ACDEAAF45B65DE48CF80A48DBD3C775E,30854,2,3,1,109.56889,18.27076,1763
25491,195112,ACDEAAF45B65DE48CF80A48DBD3C775E,31071,5,6,1,109.58257,18.28458,1815
25492,195113,ACDEAAF45B65DE48CF80A48DBD3C775E,30854,8,22,14,109.56889,18.27076,1763
25510,195188,DB4DF566D4757FF3BB488F82DE126248,31561,0,6,6,109.56792,18.28479,1765
25511,195189,DB4DF566D4757FF3BB488F82DE126248,30851,6,8,2,109.5616,18.27396,1713
25512,195190,DB4DF566D4757FF3BB488F82DE126248,31561,8,16,8,109.56792,18.28479,1765
25513,195191,DB4DF566D4757FF3BB488F82DE126248,30854,19,20,1,109.56889,18.27076,1763
25535,195332,01F0083CC81D0009F9AAB8F7CAA0C106,30854,0,6,6,109.56889,18.27076,1763
25536,195333,01F0083CC81D0009F9AAB8F7CAA0C106,31561,8,9,1,109.56792,18.28479,1765
25537,195334,01F0083CC81D0009F9AAB8F7CAA0C106,30854,12,13,1,109.56889,18.27076,1763
25546,195501,0C8D15C0488D521680F0DE3A28CFE111,31811,0,11,11,109.54201,18.31806,1671
25547,195502,0C8D15C0488D521680F0DE3A28CFE111,30701,12,21,9,109.59313,18.32007,1871
25548,195503,0C8D15C0488D521680F0DE3A28CFE111,31811,21,23,2,109.54201,18.31806,1671
25578,195765,5AE5291D69C9CAB9DE596EEA8E795748,31391,0,6,6,109.50382,18.24285,1508
25579,195766,5AE5291D69C9CAB9DE596EEA8E795748,60381,7,8,1,109.5241,18.22458,1605
25580,195767,5AE5291D69C9CAB9DE596EEA8E795748,30181,9,10,1,109.51597,18.23313,1557
25581,195768,5AE5291D69C9CAB9DE596EEA8E795748,31201,10,11,1,109.51042,18.23819,1558
25587,195814,C93386A9D86FE22A1FD4E5116045DD8D,31561,3,5,2,109.56792,18.28479,1765
25588,195815,C93386A9D86FE22A1FD4E5116045DD8D,39183,8,18,10,109.55542,18.28208,1715
25589,195816,C93386A9D86FE22A1FD4E5116045DD8D,30854,20,21,1,109.56889,18.27076,1763
25590,195817,C93386A9D86FE22A1FD4E5116045DD8D,31561,22,23,1,109.56792,18.28479,1765
25618,196059,0133DDFFB5CECBB261CEDEF10A82D50B,30854,0,1,1,109.56889,18.27076,1763
25619,196060,0133DDFFB5CECBB261CEDEF10A82D50B,31561,1,16,15,109.56792,18.28479,1765
25620,196061,0133DDFFB5CECBB261CEDEF10A82D50B,30854,19,21,2,109.56889,18.27076,1763
25629,196099,10558344D002FD2874D637BA4ECA768A,30051,0,11,11,109.48917,18.21215,1453
25630,196100,10558344D002FD2874D637BA4ECA768A,30771,11,14,3,109.49938,18.26042,1511
25631,196101,10558344D002FD2874D637BA4ECA768A,30051,17,21,4,109.48917,18.21215,1453
25632,196102,10558344D002FD2874D637BA4ECA768A,60291,21,23,2,109.50826,18.24639,1509
25635,196122,0E129C09250C0D46273B4BD7E5225556,30151,0,6,6,109.50986,18.25083,1560
25636,196123,0E129C09250C0D46273B4BD7E5225556,30421,6,11,5,109.50021,18.25861,1511
25637,196124,0E129C09250C0D46273B4BD7E5225556,60161,11,13,2,109.49174,18.26181,1461
25673,196323,0E5593A90D661690BE3DAAA17AD936E2,30281,0,6,6,109.50597,18.27583,1514
25674,196324,0E5593A90D661690BE3DAAA17AD936E2,31206,6,7,1,109.50819,18.23549,1507
25675,196325,0E5593A90D661690BE3DAAA17AD936E2,38127,8,15,7,109.50833,18.27222,1513
25694,196406,8FAAC7EA21AE7BB6F52A4D0F285944CD,38157,1,7,6,109.51483,18.26958,1563
25695,196407,8FAAC7EA21AE7BB6F52A4D0F285944CD,30191,10,19,9,109.50361,18.22701,1506
25696,196408,8FAAC7EA21AE7BB6F52A4D0F285944CD,30281,20,23,3,109.50597,18.27583,1514
25700,196423,F6A1EBB84FE583E84185C423218578F5,31561,0,5,5,109.56792,18.28479,1765
25701,196424,F6A1EBB84FE583E84185C423218578F5,39181,6,7,1,109.55153,18.28035,1715
25702,196425,F6A1EBB84FE583E84185C423218578F5,30854,8,9,1,109.56889,18.27076,1763
25703,196426,F6A1EBB84FE583E84185C423218578F5,31561,12,22,10,109.56792,18.28479,1765
25718,196556,2951B609D4809F44409A5DD8DDED7FBC,60594,0,5,5,109.62694,18.22799,1956
25719,196557,2951B609D4809F44409A5DD8DDED7FBC,31723,7,9,2,109.68563,18.23701,2207
25720,196558,2951B609D4809F44409A5DD8DDED7FBC,60594,9,12,3,109.62694,18.22799,1956
25721,196559,2951B609D4809F44409A5DD8DDED7FBC,38052,13,21,8,109.62618,18.23042,1956
25729,196603,40C57F24FE0409ABB752B2031C349577,38951,0,17,17,109.48097,18.28868,1416
25730,196604,40C57F24FE0409ABB752B2031C349577,30321,18,19,1,109.49563,18.29611,1467
25731,196605,40C57F24FE0409ABB752B2031C349577,38951,20,23,3,109.48097,18.28868,1416
25747,196701,A97645679390087E090050CF3F130352,31931,0,19,19,109.54771,18.29403,1667
25748,196702,A97645679390087E090050CF3F130352,30071,19,21,2,109.52819,18.30472,1619
25749,196703,A97645679390087E090050CF3F130352,31931,22,23,1,109.54771,18.29403,1667
25781,196970,B78E7295CB13532B4E2C30EF158E297F,39183,2,5,3,109.55542,18.28208,1715
25782,196971,B78E7295CB13532B4E2C30EF158E297F,31931,7,9,2,109.54771,18.29403,1667
25783,196972,B78E7295CB13532B4E2C30EF158E297F,39183,9,11,2,109.55542,18.28208,1715
25795,197105,0F23B6E4E3B228AFE54C52B9B3D593D7,60524,1,10,9,109.42951,18.28993,1216
25796,197106,0F23B6E4E3B228AFE54C52B9B3D593D7,60551,12,14,2,109.42722,18.30111,1218
25797,197107,0F23B6E4E3B228AFE54C52B9B3D593D7,60524,14,18,4,109.42951,18.28993,1216
25798,197108,0F23B6E4E3B228AFE54C52B9B3D593D7,60551,20,23,3,109.42722,18.30111,1218
25807,197157,76DA946F4DC1318DD46A32E1D303D6B7,31931,0,17,17,109.54771,18.29403,1667
25808,197158,76DA946F4DC1318DD46A32E1D303D6B7,39183,17,18,1,109.55542,18.28208,1715
25809,197159,76DA946F4DC1318DD46A32E1D303D6B7,31931,19,23,4,109.54771,18.29403,1667
25812,197173,8293619D825F160795AE71B17456FBCB,60354,0,6,6,109.58701,18.28521,1815
25813,197174,8293619D825F160795AE71B17456FBCB,60631,11,13,2,109.57778,18.27583,1814
25814,197175,8293619D825F160795AE71B17456FBCB,31071,14,16,2,109.58257,18.28458,1815
25830,197318,608A55C14BAB2A5B627ACC1F39B89FB6,31945,0,7,7,109.58021,18.29403,1817
25831,197319,608A55C14BAB2A5B627ACC1F39B89FB6,30854,8,19,11,109.56889,18.27076,1763
25832,197320,608A55C14BAB2A5B627ACC1F39B89FB6,31945,20,22,2,109.58021,18.29403,1817
25840,197425,10EBF762D28520B09848288F7052CFDE,30854,1,7,6,109.56889,18.27076,1763
25841,197426,10EBF762D28520B09848288F7052CFDE,31561,9,15,6,109.56792,18.28479,1765
25842,197427,10EBF762D28520B09848288F7052CFDE,30854,18,20,2,109.56889,18.27076,1763
25859,197570,949173524C1E5F3B9BD54D60F0306D0C,30854,2,5,3,109.56889,18.27076,1763
25860,197571,949173524C1E5F3B9BD54D60F0306D0C,30711,8,16,8,109.50271,18.25347,1510
25861,197572,949173524C1E5F3B9BD54D60F0306D0C,31561,18,23,5,109.56792,18.28479,1765
25867,197685,0F558B6653C655C7F0BAEA9D66B33F57,31071,0,6,6,109.58257,18.28458,1815
25868,197686,0F558B6653C655C7F0BAEA9D66B33F57,30854,10,16,6,109.56889,18.27076,1763
25869,197687,0F558B6653C655C7F0BAEA9D66B33F57,30721,18,20,2,109.51597,18.28257,1565
25870,197688,0F558B6653C655C7F0BAEA9D66B33F57,39053,21,23,2,109.511,18.2771,1564
25875,197696,CE3E597F5969146BCA318406842E8817,60631,1,4,3,109.57778,18.27583,1814
25876,197697,CE3E597F5969146BCA318406842E8817,39183,8,17,9,109.55542,18.28208,1715
25877,197698,CE3E597F5969146BCA318406842E8817,60631,22,23,1,109.57778,18.27583,1814
25884,197722,7421066246AAD1C230E7E2A7ADF06E9D,60631,0,7,7,109.57778,18.27583,1814
25885,197723,7421066246AAD1C230E7E2A7ADF06E9D,30854,7,18,11,109.56889,18.27076,1763
25886,197724,7421066246AAD1C230E7E2A7ADF06E9D,30721,19,21,2,109.51597,18.28257,1565
25887,197725,7421066246AAD1C230E7E2A7ADF06E9D,39053,21,23,2,109.511,18.2771,1564
25891,197778,417408FFDA93B177641D270D3A5C4B2D,30891,1,3,2,109.59431,18.28389,1865
25892,197779,417408FFDA93B177641D270D3A5C4B2D,31071,5,6,1,109.58257,18.28458,1815
25893,197780,417408FFDA93B177641D270D3A5C4B2D,30854,7,10,3,109.56889,18.27076,1763
25894,197781,417408FFDA93B177641D270D3A5C4B2D,31071,10,23,13,109.58257,18.28458,1815
25895,197787,00408CE72418A3CE9FCFA7311EFCBB62,31071,1,6,5,109.58257,18.28458,1815
25896,197788,00408CE72418A3CE9FCFA7311EFCBB62,30854,7,8,1,109.56889,18.27076,1763
25897,197789,00408CE72418A3CE9FCFA7311EFCBB62,31071,8,11,3,109.58257,18.28458,1815
25898,197790,00408CE72418A3CE9FCFA7311EFCBB62,30854,12,20,8,109.56889,18.27076,1763
25912,197876,EA27C1DACC015E381783BB03940DBA88,38484,0,2,2,109.53028,18.31528,1620
25913,197877,EA27C1DACC015E381783BB03940DBA88,31951,3,7,4,109.52174,18.30299,1568
25914,197878,EA27C1DACC015E381783BB03940DBA88,31561,11,12,1,109.56792,18.28479,1765
25917,197899,AA42C8D5F23E17A418E66C8770B385FE,30151,0,10,10,109.50986,18.25083,1560
25918,197900,AA42C8D5F23E17A418E66C8770B385FE,30084,10,12,2,109.50118,18.26972,1513
25919,197901,AA42C8D5F23E17A418E66C8770B385FE,30151,14,15,1,109.50986,18.25083,1560
25926,197980,147470AD3D3B8724582C30D5F244A8B6,60421,0,16,16,109.46333,18.31743,1371
25927,197981,147470AD3D3B8724582C30D5F244A8B6,30111,17,19,2,109.47583,18.30542,1419
25928,197982,147470AD3D3B8724582C30D5F244A8B6,60421,19,23,4,109.46333,18.31743,1371
25934,198048,D517610C2076C41FED0ED80CB6FFB44C,31561,0,6,6,109.56792,18.28479,1765
25935,198049,D517610C2076C41FED0ED80CB6FFB44C,30851,6,20,14,109.5616,18.27396,1713
25936,198050,D517610C2076C41FED0ED80CB6FFB44C,31561,22,23,1,109.56792,18.28479,1765
25948,198124,C85D0B931BEF54F05B9ABBBB03212DB7,30854,0,10,10,109.56889,18.27076,1763
25949,198125,C85D0B931BEF54F05B9ABBBB03212DB7,31561,10,15,5,109.56792,18.28479,1765
25950,198126,C85D0B931BEF54F05B9ABBBB03212DB7,30854,16,17,1,109.56889,18.27076,1763
25956,198196,EDD211647BCC1D3CABF473CB2801C791,30361,0,11,11,109.50347,18.24,1508
25957,198197,EDD211647BCC1D3CABF473CB2801C791,30161,12,14,2,109.50042,18.24389,1508
25958,198198,EDD211647BCC1D3CABF473CB2801C791,30161,16,22,6,109.50042,18.24389,1508
25979,198399,ECCCA5770AD6AA7162B63EC395B55856,60631,0,7,7,109.57778,18.27583,1814
25980,198400,ECCCA5770AD6AA7162B63EC395B55856,30951,8,15,7,109.56208,18.25667,1761
25981,198401,ECCCA5770AD6AA7162B63EC395B55856,60631,20,23,3,109.57778,18.27583,1814
25984,198430,53875E69050EC42E511A64D3211FA7B3,60631,1,6,5,109.57778,18.27583,1814
25985,198431,53875E69050EC42E511A64D3211FA7B3,30854,8,17,9,109.56889,18.27076,1763
25986,198432,53875E69050EC42E511A64D3211FA7B3,60631,19,23,4,109.57778,18.27583,1814
25987,198491,BD1C8CAB0CA377D9350002A865081450,30251,0,6,6,109.50611,18.26653,1512
25988,198492,BD1C8CAB0CA377D9350002A865081450,30081,8,10,2,109.50243,18.26632,1512
25989,198493,BD1C8CAB0CA377D9350002A865081450,30711,15,17,2,109.50271,18.25347,1510
25990,198494,BD1C8CAB0CA377D9350002A865081450,30251,21,22,1,109.50611,18.26653,1512
25991,198501,ABCD0851CC1C78BCD7AF6DBDF2F5DE49,60552,0,2,2,109.41729,18.30014,1218
25992,198502,ABCD0851CC1C78BCD7AF6DBDF2F5DE49,30671,6,7,1,109.43611,18.30139,1268
25993,198503,ABCD0851CC1C78BCD7AF6DBDF2F5DE49,60552,8,17,9,109.41729,18.30014,1218
25994,198504,ABCD0851CC1C78BCD7AF6DBDF2F5DE49,60551,22,23,1,109.42722,18.30111,1218
25997,198507,5E97A4561E11AAC4FBC53FD068EAA52B,30854,0,14,14,109.56889,18.27076,1763
25998,198508,5E97A4561E11AAC4FBC53FD068EAA52B,31031,16,19,3,109.49979,18.25382,1510
25999,198509,5E97A4561E11AAC4FBC53FD068EAA52B,30854,21,23,2,109.56889,18.27076,1763
26000,198532,17A4545370685D172A08774EFEF86DD3,39181,2,9,7,109.55153,18.28035,1715
26001,198533,17A4545370685D172A08774EFEF86DD3,31071,11,12,1,109.58257,18.28458,1815
26002,198534,17A4545370685D172A08774EFEF86DD3,39181,13,17,4,109.55153,18.28035,1715
26006,198560,F61486EBE9C0037CE6ECF4E72C7FFAB0,31521,0,8,8,109.51458,18.22542,1555
26007,198561,F61486EBE9C0037CE6ECF4E72C7FFAB0,31521,8,11,3,109.51458,18.22542,1555
26008,198562,F61486EBE9C0037CE6ECF4E72C7FFAB0,31521,12,17,5,109.51458,18.22542,1555
26009,198563,F61486EBE9C0037CE6ECF4E72C7FFAB0,30731,20,22,2,109.50944,18.22306,1555
26012,198709,27BCEF3137923B84211F08830816C810,31561,0,1,1,109.56792,18.28479,1765
26013,198710,27BCEF3137923B84211F08830816C810,30851,1,8,7,109.5616,18.27396,1713
26014,198712,27BCEF3137923B84211F08830816C810,30851,21,23,2,109.5616,18.27396,1713
26017,198746,CBFB6695A565EE8288E80536B0FF653C,60631,0,6,6,109.57778,18.27583,1814
26018,198747,CBFB6695A565EE8288E80536B0FF653C,30854,6,8,2,109.56889,18.27076,1763
26019,198748,CBFB6695A565EE8288E80536B0FF653C,60631,12,13,1,109.57778,18.27583,1814
26020,198771,5426296000364EE32711CD0E73D782C8,31561,1,2,1,109.56792,18.28479,1765
26021,198772,5426296000364EE32711CD0E73D782C8,30854,5,11,6,109.56889,18.27076,1763
26022,198773,5426296000364EE32711CD0E73D782C8,31071,12,13,1,109.58257,18.28458,1815
26045,198921,996C0D9500BF90CC0E7F5A04C49A464B,31931,0,1,1,109.54771,18.29403,1667
26046,198922,996C0D9500BF90CC0E7F5A04C49A464B,39181,3,7,4,109.55153,18.28035,1715
26047,198923,996C0D9500BF90CC0E7F5A04C49A464B,31931,9,21,12,109.54771,18.29403,1667
26048,198936,B340EDEF4A878E8DF5CBEC25E465EACE,31071,0,2,2,109.58257,18.28458,1815
26049,198937,B340EDEF4A878E8DF5CBEC25E465EACE,30854,3,11,8,109.56889,18.27076,1763
26050,198938,B340EDEF4A878E8DF5CBEC25E465EACE,30084,12,13,1,109.50118,18.26972,1513
26051,198939,B340EDEF4A878E8DF5CBEC25E465EACE,30854,15,16,1,109.56889,18.27076,1763
26060,199041,8C5A16299A6D294198C90C34C25C5949,30851,0,2,2,109.5616,18.27396,1713
26061,199042,8C5A16299A6D294198C90C34C25C5949,39183,3,6,3,109.55542,18.28208,1715
26062,199043,8C5A16299A6D294198C90C34C25C5949,31561,8,11,3,109.56792,18.28479,1765
26067,199086,0423E588F6BE60693A7FCE42ABBAFF59,31231,0,14,14,109.42597,18.29292,1217
26068,199087,0423E588F6BE60693A7FCE42ABBAFF59,31471,16,17,1,109.34583,18.29563,917
26069,199088,0423E588F6BE60693A7FCE42ABBAFF59,31231,18,23,5,109.42597,18.29292,1217
26110,199491,9FC721E86703223349C05C95FE4BBB6F,60081,0,9,9,109.51097,18.22639,1556
26111,199492,9FC721E86703223349C05C95FE4BBB6F,60381,11,20,9,109.5241,18.22458,1605
26112,199493,9FC721E86703223349C05C95FE4BBB6F,60081,20,22,2,109.51097,18.22639,1556
26113,199508,CE134334D65848FE094D43D90ED46C80,38111,0,6,6,109.52007,18.22403,1555
26114,199509,CE134334D65848FE094D43D90ED46C80,38111,7,19,12,109.52007,18.22403,1555
26115,199510,CE134334D65848FE094D43D90ED46C80,31521,19,20,1,109.51458,18.22542,1555
26116,199511,CE134334D65848FE094D43D90ED46C80,38111,21,23,2,109.52007,18.22403,1555
26133,199627,3389A095460231D31BA622B7185D6321,31231,0,1,1,109.42597,18.29292,1217
26134,199628,3389A095460231D31BA622B7185D6321,60552,2,3,1,109.41729,18.30014,1218
26135,199629,3389A095460231D31BA622B7185D6321,31681,6,19,13,109.40396,18.29979,1168
26136,199630,3389A095460231D31BA622B7185D6321,60552,21,23,2,109.41729,18.30014,1218
26153,199756,7108C89027EB031E7A5F6707D053C8A4,38061,0,11,11,109.50597,18.23118,1506
26154,199757,7108C89027EB031E7A5F6707D053C8A4,60381,13,15,2,109.5241,18.22458,1605
26155,199758,7108C89027EB031E7A5F6707D053C8A4,38052,17,21,4,109.62618,18.23042,1956
26158,199797,A65416E0023DB5B05C85EFD796D8188E,60401,0,1,1,109.47444,18.27583,1414
26159,199798,A65416E0023DB5B05C85EFD796D8188E,38251,2,14,12,109.49618,18.25493,1510
26160,199799,A65416E0023DB5B05C85EFD796D8188E,60441,16,18,2,109.46792,18.28604,1366
26161,199800,A65416E0023DB5B05C85EFD796D8188E,31031,20,22,2,109.49979,18.25382,1510
26172,199868,46B472A67DC212EE4047EBC9FB351124,31071,0,6,6,109.58257,18.28458,1815
26173,199869,46B472A67DC212EE4047EBC9FB351124,31071,7,9,2,109.58257,18.28458,1815
26174,199870,46B472A67DC212EE4047EBC9FB351124,30854,10,12,2,109.56889,18.27076,1763
26178,199979,1AFA3FBCD4D68449B676809F8F32C1FB,30324,0,1,1,109.50326,18.29257,1517
26179,199980,1AFA3FBCD4D68449B676809F8F32C1FB,30741,2,3,1,109.49833,18.28681,1516
26180,199981,1AFA3FBCD4D68449B676809F8F32C1FB,30324,3,6,3,109.50326,18.29257,1517
26181,200036,AE469023AED34059A59DE7E300668B8A,30681,0,6,6,109.48493,18.26917,1463
26182,200037,AE469023AED34059A59DE7E300668B8A,30271,8,9,1,109.49132,18.23153,1456
26183,200038,AE469023AED34059A59DE7E300668B8A,31231,11,14,3,109.42597,18.29292,1217
26191,200085,BCE29A3A46F5A479B3F0FA50B11216DE,60631,2,15,13,109.57778,18.27583,1814
26192,200086,BCE29A3A46F5A479B3F0FA50B11216DE,30854,15,16,1,109.56889,18.27076,1763
26193,200087,BCE29A3A46F5A479B3F0FA50B11216DE,31071,20,21,1,109.58257,18.28458,1815
26196,200092,A94F66C88B84FF0658441320CD9F667C,31071,1,7,6,109.58257,18.28458,1815
26197,200093,A94F66C88B84FF0658441320CD9F667C,30854,9,16,7,109.56889,18.27076,1763
26198,200094,A94F66C88B84FF0658441320CD9F667C,31071,17,18,1,109.58257,18.28458,1815
26199,200095,A94F66C88B84FF0658441320CD9F667C,31071,20,23,3,109.58257,18.28458,1815
26218,200168,5E1CFBE3DFE86DADC6CC4F4423C546C7,38331,0,13,13,109.62465,18.22736,1956
26219,200169,5E1CFBE3DFE86DADC6CC4F4423C546C7,38283,14,16,2,109.62229,18.22618,1956
26220,200170,5E1CFBE3DFE86DADC6CC4F4423C546C7,30441,18,21,3,109.64021,18.25424,2010
